"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H4","IND","26","India","ISR","Israel",2021,"Export",6,44.351
"H4","IND","26","India","ISR","Israel",2021,"Import",5,739.121
"H4","IND","26","India","ISR","Israel",2022,"Import",5,374.803
"H4","IND","26","India","ISR","Israel",2023,"Export",6,12.961
"H4","IND","26","India","ISR","Israel",2023,"Import",5,778.051
"H4","IND","26","India","ISR","Israel",2024,"Export",6,6.27
"H4","IND","26","India","ISR","Israel",2024,"Import",5,65.621
"H4","IND","26","India","JPN","Japan",2020,"Export",6,208885.896
"H4","IND","26","India","JPN","Japan",2020,"Import",5,4167.033
"H4","IND","26","India","JPN","Japan",2021,"Export",6,96206.613
"H4","IND","26","India","JPN","Japan",2021,"Import",5,2393.441
"H4","IND","26","India","JPN","Japan",2022,"Export",6,39662.41
"H4","IND","26","India","JPN","Japan",2022,"Import",5,1834.248
"H4","IND","26","India","JPN","Japan",2023,"Export",6,36319.621
"H4","IND","26","India","JPN","Japan",2023,"Import",5,2198.152
"H4","IND","26","India","JPN","Japan",2024,"Export",6,21318.663
"H4","IND","26","India","JPN","Japan",2024,"Import",5,769.515
"H4","IND","26","India","KOR","Korea, Rep.",2020,"Export",6,67613.415
"H4","IND","26","India","KOR","Korea, Rep.",2020,"Import",5,6793.734
"H4","IND","26","India","KOR","Korea, Rep.",2021,"Export",6,145735.613
"H4","IND","26","India","KOR","Korea, Rep.",2021,"Import",5,13195.265
"H4","IND","26","India","KOR","Korea, Rep.",2022,"Export",6,24565.907
"H4","IND","26","India","KOR","Korea, Rep.",2022,"Import",5,14497.135
"H4","IND","26","India","KOR","Korea, Rep.",2023,"Export",6,43566.941
"H4","IND","26","India","KOR","Korea, Rep.",2023,"Import",5,13120.691
"H4","IND","26","India","KOR","Korea, Rep.",2024,"Export",6,45056.536
"H4","IND","26","India","KOR","Korea, Rep.",2024,"Import",5,6894.346
"H4","IND","26","India","NLD","Netherlands",2020,"Export",6,151.993
"H4","IND","26","India","NLD","Netherlands",2020,"Import",5,10987.485
"H4","IND","26","India","NLD","Netherlands",2021,"Export",6,1600.204
"H4","IND","26","India","NLD","Netherlands",2021,"Import",5,15706.356
"H4","IND","26","India","NLD","Netherlands",2022,"Export",6,73182.661
"H4","IND","26","India","NLD","Netherlands",2022,"Import",5,25587.972
"H4","IND","26","India","NLD","Netherlands",2023,"Export",6,21107.487
"H4","IND","26","India","NLD","Netherlands",2023,"Import",5,1637.078
"H4","IND","26","India","NLD","Netherlands",2024,"Export",6,765.891
"H4","IND","26","India","NLD","Netherlands",2024,"Import",5,1409.088
"H4","IND","26","India","OAS","Other Asia, nes",2020,"Export",6,830.489
"H4","IND","26","India","OAS","Other Asia, nes",2020,"Import",5,807.79
"H4","IND","26","India","OAS","Other Asia, nes",2021,"Export",6,22260.79
"H4","IND","26","India","OAS","Other Asia, nes",2021,"Import",5,1434.278
"H4","IND","26","India","OAS","Other Asia, nes",2022,"Export",6,41551.614
"H4","IND","26","India","OAS","Other Asia, nes",2022,"Import",5,69809.265
"H4","IND","26","India","OAS","Other Asia, nes",2023,"Export",6,288.239
"H4","IND","26","India","OAS","Other Asia, nes",2023,"Import",5,7604.783
"H4","IND","26","India","OAS","Other Asia, nes",2024,"Export",6,245.976
"H4","IND","26","India","OAS","Other Asia, nes",2024,"Import",5,9855.823
"H4","IND","26","India","QAT","Qatar",2020,"Export",6,3544.779
"H4","IND","26","India","QAT","Qatar",2020,"Import",5,185.62
"H4","IND","26","India","QAT","Qatar",2021,"Export",6,4474.197
"H4","IND","26","India","QAT","Qatar",2021,"Import",5,801.244
"H4","IND","26","India","QAT","Qatar",2022,"Export",6,18619.309
"H4","IND","26","India","QAT","Qatar",2022,"Import",5,4017.799
"H4","IND","26","India","QAT","Qatar",2023,"Export",6,6318.141
"H4","IND","26","India","QAT","Qatar",2023,"Import",5,2941.597
"H4","IND","26","India","QAT","Qatar",2024,"Export",6,9782.053
"H4","IND","26","India","QAT","Qatar",2024,"Import",5,3668.41
"H4","IND","26","India","RUS","Russian Federation",2020,"Import",5,6887.352
"H4","IND","26","India","RUS","Russian Federation",2021,"Import",5,7487.73
"H4","IND","26","India","RUS","Russian Federation",2022,"Import",5,2554.929
"H4","IND","26","India","RUS","Russian Federation",2023,"Export",6,0.013
"H4","IND","26","India","RUS","Russian Federation",2023,"Import",5,362.214
"H4","IND","26","India","RUS","Russian Federation",2024,"Export",6,15.097
"H4","IND","26","India","RUS","Russian Federation",2024,"Import",5,537.251
"H4","IND","26","India","SAU","Saudi Arabia",2020,"Export",6,3463.985
"H4","IND","26","India","SAU","Saudi Arabia",2020,"Import",5,16744.113
"H4","IND","26","India","SAU","Saudi Arabia",2021,"Export",6,4560.939
"H4","IND","26","India","SAU","Saudi Arabia",2021,"Import",5,128138.601
"H4","IND","26","India","SAU","Saudi Arabia",2022,"Export",6,6797.229
"H4","IND","26","India","SAU","Saudi Arabia",2022,"Import",5,4574.444
"H4","IND","26","India","SAU","Saudi Arabia",2023,"Export",6,18654.781
"H4","IND","26","India","SAU","Saudi Arabia",2023,"Import",5,8354.432
"H4","IND","26","India","SAU","Saudi Arabia",2024,"Export",6,24662.627
"H4","IND","26","India","SAU","Saudi Arabia",2024,"Import",5,8729.913
"H4","IND","26","India","TUR","Turkey",2020,"Export",6,343.853
"H4","IND","26","India","TUR","Turkey",2020,"Import",5,8210.508
"H4","IND","26","India","TUR","Turkey",2021,"Export",6,43.508
"H4","IND","26","India","TUR","Turkey",2021,"Import",5,1860.923
"H4","IND","26","India","TUR","Turkey",2022,"Export",6,65518.686
"H4","IND","26","India","TUR","Turkey",2022,"Import",5,3915.324
"H4","IND","26","India","TUR","Turkey",2023,"Export",6,183.666
"H4","IND","26","India","TUR","Turkey",2023,"Import",5,4221.932
"H4","IND","26","India","TUR","Turkey",2024,"Export",6,9163.674
"H4","IND","26","India","TUR","Turkey",2024,"Import",5,16001.952
"H4","IND","26","India","USA","United States",2020,"Export",6,2223.361
"H4","IND","26","India","USA","United States",2020,"Import",5,39066.441
"H4","IND","26","India","USA","United States",2021,"Export",6,1910.12
"H4","IND","26","India","USA","United States",2021,"Import",5,58238.569
"H4","IND","26","India","USA","United States",2022,"Export",6,286.64
"H4","IND","26","India","USA","United States",2022,"Import",5,80108.63
"H4","IND","26","India","USA","United States",2023,"Export",6,1196.152
"H4","IND","26","India","USA","United States",2023,"Import",5,61082.403
"H4","IND","26","India","USA","United States",2024,"Export",6,130.27
"H4","IND","26","India","USA","United States",2024,"Import",5,74498.948
"H4","IND","27","India","ARE","United Arab Emirates",2020,"Export",6,3408125.332
"H4","IND","27","India","ARE","United Arab Emirates",2020,"Import",5,11908140.909
"H4","IND","27","India","ARE","United Arab Emirates",2021,"Export",6,4712237.883
"H4","IND","27","India","ARE","United Arab Emirates",2021,"Import",5,19259893.677
"H4","IND","27","India","ARE","United Arab Emirates",2022,"Export",6,8789597.244
"H4","IND","27","India","ARE","United Arab Emirates",2022,"Import",5,28252393.929
"H4","IND","27","India","ARE","United Arab Emirates",2023,"Export",6,7455577.57
"H4","IND","27","India","ARE","United Arab Emirates",2023,"Import",5,16831519.843
"H4","IND","27","India","ARE","United Arab Emirates",2024,"Export",6,8615443.894
"H4","IND","27","India","ARE","United Arab Emirates",2024,"Import",5,22785324.553
"H4","IND","27","India","AUS","Australia",2020,"Export",6,839341.575
"H4","IND","27","India","AUS","Australia",2020,"Import",5,5556685.906
"H4","IND","27","India","AUS","Australia",2021,"Export",6,3347643.642
"H4","IND","27","India","AUS","Australia",2021,"Import",5,11412823.004
"H4","IND","27","India","AUS","Australia",2022,"Export",6,4259837.141
"H4","IND","27","India","AUS","Australia",2022,"Import",5,16020011.008
"H4","IND","27","India","AUS","Australia",2023,"Export",6,3663575.805
"H4","IND","27","India","AUS","Australia",2023,"Import",5,12997687.732
"H4","IND","27","India","AUS","Australia",2024,"Export",6,3764341.334
"H4","IND","27","India","AUS","Australia",2024,"Import",5,9589606.029
"H4","IND","27","India","CHN","China",2020,"Export",6,1205912.689
"H4","IND","27","India","CHN","China",2020,"Import",5,288800.246
"H4","IND","27","India","CHN","China",2021,"Export",6,1749250.038
"H4","IND","27","India","CHN","China",2021,"Import",5,787203.035
"H4","IND","27","India","CHN","China",2022,"Export",6,1984967.631
"H4","IND","27","India","CHN","China",2022,"Import",5,1074584.756
"H4","IND","27","India","CHN","China",2023,"Export",6,1180011.241
"H4","IND","27","India","CHN","China",2023,"Import",5,675498.146
"H4","IND","27","India","CHN","China",2024,"Export",6,1224308.956
"H4","IND","27","India","CHN","China",2024,"Import",5,401633.774
"H4","IND","27","India","DEU","Germany",2020,"Export",6,507.956
"H4","IND","27","India","DEU","Germany",2020,"Import",5,40864.298
"H4","IND","27","India","DEU","Germany",2021,"Export",6,1464.567
"H4","IND","27","India","DEU","Germany",2021,"Import",5,93195.458
"H4","IND","27","India","DEU","Germany",2022,"Export",6,1630.327
"H4","IND","27","India","DEU","Germany",2022,"Import",5,126659.567
"H4","IND","27","India","DEU","Germany",2023,"Export",6,4478.36
"H4","IND","27","India","DEU","Germany",2023,"Import",5,64684.144
"H4","IND","27","India","DEU","Germany",2024,"Export",6,2058.058
"H4","IND","27","India","DEU","Germany",2024,"Import",5,47500.198
"H4","IND","27","India","IND","India",2023,"Import",5,0
"H4","IND","27","India","IND","India",2024,"Import",5,0
"H4","IND","27","India","IRN","Iran, Islamic Rep.",2020,"Export",6,3325.879
"H4","IND","27","India","IRN","Iran, Islamic Rep.",2020,"Import",5,18602.087
"H4","IND","27","India","IRN","Iran, Islamic Rep.",2021,"Export",6,5312.175
"H4","IND","27","India","IRN","Iran, Islamic Rep.",2021,"Import",5,42674.38
"H4","IND","27","India","IRN","Iran, Islamic Rep.",2022,"Export",6,4461.121
"H4","IND","27","India","IRN","Iran, Islamic Rep.",2022,"Import",5,186475.375
"H4","IND","27","India","IRN","Iran, Islamic Rep.",2023,"Export",6,5846.445
"H4","IND","27","India","IRN","Iran, Islamic Rep.",2023,"Import",5,253805.606
"H4","IND","27","India","IRN","Iran, Islamic Rep.",2024,"Export",6,2490.504
"H4","IND","27","India","IRN","Iran, Islamic Rep.",2024,"Import",5,86477.223
"H4","IND","27","India","ISR","Israel",2020,"Export",6,639613.981
"H4","IND","27","India","ISR","Israel",2020,"Import",5,5278.57
"H4","IND","27","India","ISR","Israel",2021,"Export",6,1374284.121
"H4","IND","27","India","ISR","Israel",2021,"Import",5,118490.197
"H4","IND","27","India","ISR","Israel",2022,"Export",6,4565869.249
"H4","IND","27","India","ISR","Israel",2022,"Import",5,217041.428
"H4","IND","27","India","ISR","Israel",2023,"Export",6,3656913.32
"H4","IND","27","India","ISR","Israel",2023,"Import",5,6460.809
"H4","IND","27","India","ISR","Israel",2024,"Export",6,90277.886
"H4","IND","27","India","ISR","Israel",2024,"Import",5,5750.548
"H4","IND","27","India","JPN","Japan",2020,"Export",6,348875.431
"H4","IND","27","India","JPN","Japan",2020,"Import",5,241690.911
"H4","IND","27","India","JPN","Japan",2021,"Export",6,1043586.199
"H4","IND","27","India","JPN","Japan",2021,"Import",5,267673.151
"H4","IND","27","India","JPN","Japan",2022,"Export",6,425623.204
"H4","IND","27","India","JPN","Japan",2022,"Import",5,341693.689
"H4","IND","27","India","JPN","Japan",2023,"Export",6,142500.082
"H4","IND","27","India","JPN","Japan",2023,"Import",5,215852.5
"H4","IND","27","India","JPN","Japan",2024,"Export",6,113107.174
"H4","IND","27","India","JPN","Japan",2024,"Import",5,175565.852
"H4","IND","27","India","KOR","Korea, Rep.",2020,"Export",6,771815.404
"H4","IND","27","India","KOR","Korea, Rep.",2020,"Import",5,642982.63
"H4","IND","27","India","KOR","Korea, Rep.",2021,"Export",6,2005350.289
"H4","IND","27","India","KOR","Korea, Rep.",2021,"Import",5,1487137.854
"H4","IND","27","India","KOR","Korea, Rep.",2022,"Export",6,2511692.79
"H4","IND","27","India","KOR","Korea, Rep.",2022,"Import",5,1454974.707
"H4","IND","27","India","KOR","Korea, Rep.",2023,"Export",6,1516073.835
"H4","IND","27","India","KOR","Korea, Rep.",2023,"Import",5,1266508.91
"H4","IND","27","India","KOR","Korea, Rep.",2024,"Export",6,1028375.491
"H4","IND","27","India","KOR","Korea, Rep.",2024,"Import",5,1465130.165
"H4","IND","27","India","NLD","Netherlands",2020,"Export",6,1951752.981
"H4","IND","27","India","NLD","Netherlands",2020,"Import",5,70022.289
"H4","IND","27","India","NLD","Netherlands",2021,"Export",6,3918815.917
"H4","IND","27","India","NLD","Netherlands",2021,"Import",5,181167.905
"H4","IND","27","India","NLD","Netherlands",2022,"Export",6,9455201.514
"H4","IND","27","India","NLD","Netherlands",2022,"Import",5,946495.629
"H4","IND","27","India","NLD","Netherlands",2023,"Export",6,14991665.306
"H4","IND","27","India","NLD","Netherlands",2023,"Import",5,53992.455
"H4","IND","27","India","NLD","Netherlands",2024,"Export",6,14909134.886
"H4","IND","27","India","NLD","Netherlands",2024,"Import",5,13228.855
"H4","IND","27","India","OAS","Other Asia, nes",2020,"Export",6,252157.536
"H4","IND","27","India","OAS","Other Asia, nes",2020,"Import",5,96872.298
"H4","IND","27","India","OAS","Other Asia, nes",2021,"Export",6,535869.735
"H4","IND","27","India","OAS","Other Asia, nes",2021,"Import",5,146933.558
"H4","IND","27","India","OAS","Other Asia, nes",2022,"Export",6,1057447.532
"H4","IND","27","India","OAS","Other Asia, nes",2022,"Import",5,301268.839
"H4","IND","27","India","OAS","Other Asia, nes",2023,"Export",6,433908.152
"H4","IND","27","India","OAS","Other Asia, nes",2023,"Import",5,157635.71
"H4","IND","27","India","OAS","Other Asia, nes",2024,"Export",6,28178.226
"H4","IND","27","India","OAS","Other Asia, nes",2024,"Import",5,167557.175
"H4","IND","27","India","QAT","Qatar",2020,"Export",6,31962.067
"H4","IND","27","India","QAT","Qatar",2020,"Import",5,7073178.278
"H4","IND","27","India","QAT","Qatar",2021,"Export",6,120172.17
"H4","IND","27","India","QAT","Qatar",2021,"Import",5,9587544.726
"H4","IND","27","India","QAT","Qatar",2022,"Export",6,247222.212
"H4","IND","27","India","QAT","Qatar",2022,"Import",5,14957878.55
"H4","IND","27","India","QAT","Qatar",2023,"Export",6,136710.059
"H4","IND","27","India","QAT","Qatar",2023,"Import",5,11560931.122
"H4","IND","27","India","QAT","Qatar",2024,"Export",6,55939.627
"H4","IND","27","India","QAT","Qatar",2024,"Import",5,11327022.944
"H4","IND","27","India","RUS","Russian Federation",2020,"Export",6,4462.771
"H4","IND","27","India","RUS","Russian Federation",2020,"Import",5,2045343.418
"H4","IND","27","India","RUS","Russian Federation",2021,"Export",6,6349.694
"H4","IND","27","India","RUS","Russian Federation",2021,"Import",5,4668174.476
"H4","IND","27","India","RUS","Russian Federation",2022,"Export",6,9904.101
"H4","IND","27","India","RUS","Russian Federation",2022,"Import",5,33973884.296
"H4","IND","27","India","RUS","Russian Federation",2023,"Export",6,21318.279
"H4","IND","27","India","RUS","Russian Federation",2023,"Import",5,58730524.731
"H4","IND","27","India","RUS","Russian Federation",2024,"Export",6,12709.956
"H4","IND","27","India","RUS","Russian Federation",2024,"Import",5,59534289.661
"H4","IND","27","India","SAU","Saudi Arabia",2020,"Export",6,644711.932
"H4","IND","27","India","SAU","Saudi Arabia",2020,"Import",5,14683027.997
"H4","IND","27","India","SAU","Saudi Arabia",2021,"Export",6,2289274.475
"H4","IND","27","India","SAU","Saudi Arabia",2021,"Import",5,22147160.93
"H4","IND","27","India","SAU","Saudi Arabia",2022,"Export",6,2000315.811
"H4","IND","27","India","SAU","Saudi Arabia",2022,"Import",5,37720941.554
"H4","IND","27","India","SAU","Saudi Arabia",2023,"Export",6,920925.46
"H4","IND","27","India","SAU","Saudi Arabia",2023,"Import",5,26704756.387
"H4","IND","27","India","SAU","Saudi Arabia",2024,"Export",6,425378.963
"H4","IND","27","India","SAU","Saudi Arabia",2024,"Import",5,22688708.643
"H4","IND","27","India","TUR","Turkey",2020,"Export",6,268142.604
"H4","IND","27","India","TUR","Turkey",2020,"Import",5,456752.662
"H4","IND","27","India","TUR","Turkey",2021,"Export",6,1591179.901
"H4","IND","27","India","TUR","Turkey",2021,"Import",5,575066.754
"H4","IND","27","India","TUR","Turkey",2022,"Export",6,3470167.424
"H4","IND","27","India","TUR","Turkey",2022,"Import",5,1498727.021
"H4","IND","27","India","TUR","Turkey",2023,"Export",6,1494150.662
"H4","IND","27","India","TUR","Turkey",2023,"Import",5,1246803.305
"H4","IND","27","India","TUR","Turkey",2024,"Export",6,100696.833
"H4","IND","27","India","TUR","Turkey",2024,"Import",5,634816.212
"H4","IND","27","India","USA","United States",2020,"Export",6,1437400.537
"H4","IND","27","India","USA","United States",2020,"Import",5,6852552.665
"H4","IND","27","India","USA","United States",2021,"Export",6,4102121.686
"H4","IND","27","India","USA","United States",2021,"Import",5,15406460.877
"H4","IND","27","India","USA","United States",2022,"Export",6,6342388.03
"H4","IND","27","India","USA","United States",2022,"Import",5,20684618.903
"H4","IND","27","India","USA","United States",2023,"Export",6,6523623.325
"H4","IND","27","India","USA","United States",2023,"Import",5,13407011.387
"H4","IND","27","India","USA","United States",2024,"Export",6,4377202.134
"H4","IND","27","India","USA","United States",2024,"Import",5,12287567.75
"H4","IND","8542","India","ARE","United Arab Emirates",2020,"Export",6,61547.658
"H4","IND","8542","India","ARE","United Arab Emirates",2020,"Import",5,9982.153
"H4","IND","8542","India","ARE","United Arab Emirates",2021,"Export",6,49056.553
"H4","IND","8542","India","ARE","United Arab Emirates",2021,"Import",5,58367.795
"H4","IND","8542","India","ARE","United Arab Emirates",2022,"Export",6,84299.36
"H4","IND","8542","India","ARE","United Arab Emirates",2022,"Import",5,51673.766
"H4","IND","8542","India","ARE","United Arab Emirates",2023,"Export",6,5243.4
"H4","IND","8542","India","ARE","United Arab Emirates",2023,"Import",5,2198.645
"H4","IND","8542","India","ARE","United Arab Emirates",2024,"Export",6,14447.95
"H4","IND","8542","India","ARE","United Arab Emirates",2024,"Import",5,3347.254
"H4","IND","8542","India","AUS","Australia",2020,"Export",6,44.199
"H4","IND","8542","India","AUS","Australia",2020,"Import",5,174.056
